Norwood Ravenswood Services Ltd,7865.81
Ellis Williams Architects,7845.00
Mr Rotimi Balogun,7825.00
Ridge & Partners,7774.44
Melray Ltd,7773.42
The Priory Grange St Neots,7718.86
Community Housing & Therapy,7701.25
Mode Access Mobility,7700.08
LVS Hassocks,7636.67
Olive Tree Day Nursery,7599.58
Moments Fostering Ltd,7593.00
Castlebar Health Care Ltd,7579.25
Judge & Priestley Solicitors,7572.33
IT Lab,7431.00
Document Technology Ltd,7426.65
Cascade Care,7299.92
Appleyards DWB,7264.14
JP Consultancy and Interim Services Ltd,7200.00
CIPFA Business Limited,7140.00
Monterpoint Technologies,7116.26
Southwark Newspaper Ltd,7040.00
Fostering Outcomes,6997.32
Vangent Limited,6982.31
Mount Carmel,6966.98
Royal Mencap Society,6922.72
Handymans Corner (Brixton) Ltd,6916.36
GA Harpers,6690.88
Priory Rehabilitation Services Ltd Grange Potters Bar,6690.25
Rosedene Nursing Home,6682.81
Brighter Futures Foster Care,6642.86
Broome Park Nursing Home,6642.86
Orchard End Group,6577.85
Orange Personal Communications Services Ltd,6565.00
KO Data Systems,6500.00
Life Style Care Plc,6374.50
G M B,6303.69
Wrixon Care Services,6229.00
Aspect Construction,6220.50
Ms Modupe Ilupeju,6200.00
Translinc Ltd,6180.38
Richardson Partnership Care,6123.34
L K Recruitment Ltd,6117.86
Miss Barbara Frempong,6101.13
Dove House Nursery School,6059.06
Wansdyke Security Limited,6038.47
Credo Care Ltd,5992.00
Climate Energy Ltd,5978.91
Care Support Services Ltd,5978.57
See Ability,5972.23
Gresham Care,5970.30
RSP Rail Travel Account,5918.40
Joycare Home Services Ltd,5904.06
Mondale Estates Ltd,5864.72
PricewaterhouseCoopers,5826.86
Parkcare Homes Ltd (No.2) - KENT,5821.66
Aidapt Bathrooms Ltd,5797.00
David Lewis Centre,5780.68
BUPA Care Services,5775.98
Rainbow Smiles,5774.80
Steel & Shamash Solicitors,5750.00
Tracescent Ltd,5744.21
Truecare Group Ltd,5720.13
Database Developments Ltd,5666.00
Alice Lodge,5664.29
Outlook Fostering Services Ltd,5645.34
Lambeth Academy,5640.00
Glenn Miller Builders Ltd,5636.80
Addington House Ltd,5629.93
Hope Worldwide,5625.80
Ark On The Park,5575.30
In Touch Support Ltd,5550.00
Schools Advisory Service,5542.74
Future Health & Social Care Association C.I.C,5525.76
George Potter Care Home Limited,5504.10
Adoption Uk,5496.75
AmicusHorizon Ltd,5493.84
Tinkers Hatch,5492.37
The Kindergartens Ltd,5474.82
Aitch Care Homes Ltd,5469.04
Loomis UK Ltd,5464.49
3M United Kingdom Plc,5396.65
Mrs. C.C. von Eisenhart-Goodwin,5380.00
Beacon Care Ltd,5368.20
Vietnamese Mental Health Services,5341.48
Holland Rise And Whitebeam Close Tmo,5330.00
Euro contracts (London) Ltd,5298.25
Home Farm Trust Ltd,5295.84
Be My Family Fostering Agency Ltd,5292.01
Brixton Shed,5250.00
Whitworth Lodge,5163.36
Jiva HealthCare Ltd,5118.60
Atlantic Lodge (Housing) Ltd,5097.00
Record RSS,5049.00
Jamma Umoja (Residential Services) Ltd,5042.00
Watts Group PLC,5031.59
Automotive Leasing Limited,5019.40
Hillside One Oclock Club,5000.00
Lord RG Green,5000.00
H W Wood Limited,4932.49
W C Evans & Sons Ltd,4919.00
Southwark African Family Support Services ( SAFSS ),4914.00
Lambeth Tigers Football Club,4895.10
Lambeth Youth Sports and Arts Development Association (LYSADA),4890.00
Baby Room,4788.34
London Grid For Learning,4752.00
